,0,1,2,Label
26890,1,1,1,1
19591,1,1,1,1
28338,0,0,0,0
143,0,0,0,0
20993,1,1,1,1
20070,1,1,1,1
26574,1,1,1,1
17787,0,0,1,0
5594,0,0,0,0
32995,0,0,0,0
27291,1,1,1,1
28478,0,0,0,0
4695,1,1,1,1
24439,0,1,1,1
7478,1,1,1,1
23319,0,0,0,0
7348,1,1,1,1
5185,1,0,1,1
27389,1,1,1,1
17459,0,0,1,0
11301,0,1,1,1
8613,0,0,0,0
15071,1,1,1,1
11331,1,1,1,1
16498,1,1,1,1
3072,1,1,1,1
21151,0,0,0,0
1895,1,1,1,1
29984,0,1,1,1
7796,0,0,0,0
18712,1,1,1,1
20717,0,0,0,0
23200,1,1,1,1
26761,0,1,0,0
15672,1,1,1,1
31184,1,1,1,1
28347,0,0,0,0
23911,1,1,1,1
28992,0,0,0,0
29425,1,1,1,1
32303,1,1,1,0
25212,1,1,1,1
27793,0,0,0,0
17455,1,1,1,1
25012,1,1,1,1
3450,0,0,0,0
27481,1,1,1,1
422,1,1,1,1
969,1,1,1,1
11585,1,1,1,1
12775,1,0,1,1
33650,0,0,0,0
22523,1,1,1,1
11380,1,0,0,1
17278,1,1,1,1
12272,0,0,0,0
2727,0,0,0,0
6079,1,1,0,1
16265,1,1,1,1
22743,0,0,0,0
28592,0,0,0,0
6662,0,0,0,0
18149,0,0,0,0
14087,0,0,0,0
30140,1,1,1,1
2009,1,1,1,1
13186,1,1,1,1
27395,1,1,1,1
33421,1,1,1,1
3960,0,0,0,0
6211,1,1,1,1
14824,0,0,0,0
13208,0,0,0,0
5445,1,0,1,0
10480,0,0,0,0
15912,1,1,1,1
5906,0,0,0,0
11246,1,1,1,1
28696,1,1,1,1
15987,0,0,0,0
26470,1,1,1,1
33117,0,0,0,0
16212,1,1,1,1
2806,1,1,1,1
25020,0,0,0,0
13737,1,1,1,1
8104,1,1,1,1
25762,0,1,1,1
12519,0,1,1,0
1892,1,1,1,1
2359,0,0,0,0
15823,1,1,1,1
5769,0,0,0,0
22635,1,1,1,1
27407,0,0,0,0
23464,0,0,0,0
5106,1,1,1,1
21841,0,0,0,0
26788,1,1,1,1
21468,1,0,0,0
13595,0,1,1,0
25296,0,0,0,0
28466,1,1,1,0
13789,1,1,1,1
4706,1,1,1,1
7456,1,1,1,1
25877,1,1,1,1
26148,1,1,1,1
30513,1,0,1,1
18154,0,0,0,0
4246,1,1,1,1
11000,1,1,1,0
14776,0,0,0,0
31732,0,1,0,1
1884,0,1,1,0
17253,1,0,0,0
5640,1,0,0,0
32076,0,0,0,0
8692,0,0,0,0
2064,1,0,1,1
10507,0,0,0,0
8106,0,1,1,1
5231,0,0,1,0
19557,1,0,1,1
17726,0,0,0,0
18502,0,1,1,0
14978,1,1,1,1
31476,0,0,0,0
17084,1,1,1,1
27426,0,0,0,0
583,1,1,1,0
8873,1,1,1,1
10739,1,1,1,1
23836,1,0,0,0
1926,1,1,1,1
6613,0,0,1,1
22564,0,0,0,1
13747,1,1,1,1
20419,1,1,1,1
29268,0,0,0,0
26669,0,0,0,0
28796,1,0,1,1
26769,1,1,1,1
23445,1,1,1,1
13461,0,0,0,0
25305,1,1,1,1
1746,1,1,1,1
23241,0,0,0,0
5049,1,1,1,1
1151,1,1,1,1
4225,1,0,1,0
559,0,0,0,0
15372,1,1,1,1
16193,1,1,1,1
3007,0,0,0,0
1972,1,1,1,1
3163,1,1,1,1
31772,1,1,1,1
10684,0,1,0,0
837,1,1,1,1
32996,1,0,1,1
10413,0,0,0,0
20412,1,1,1,1
24459,1,1,1,1
25959,1,1,1,1
26591,1,1,1,1
30886,1,1,1,1
31046,0,0,0,0
23000,1,1,1,1
1773,1,0,1,1
29074,1,1,1,1
21956,0,0,0,0
27723,0,0,0,0
13407,0,0,0,0
11756,0,0,0,0
27477,1,1,1,1
4867,1,1,1,1
30416,1,1,1,1
17187,0,0,0,0
17469,1,1,1,1
15438,1,1,1,1
26522,0,0,0,0
8448,0,0,0,0
7135,0,0,0,0
15686,0,0,0,0
27625,0,0,0,0
2782,1,0,1,1
30349,1,1,1,1
15063,0,0,0,0
2673,1,1,1,1
18376,1,1,1,1
5790,0,0,0,0
13184,1,1,1,1
28132,1,1,1,1
12706,1,1,1,0
1858,1,1,1,1
10129,0,1,1,1
23196,1,1,1,0
25109,0,1,0,0
6244,1,1,1,1
4143,0,0,0,0
10733,0,0,0,0
22852,0,0,0,0
11287,1,1,1,1
16973,1,1,1,1
16607,1,1,1,1
8349,1,1,1,1
14853,1,1,1,1
15159,1,1,1,1
10338,1,1,1,1
4140,0,0,0,0
9776,1,1,1,1
29900,1,1,1,1
14796,1,1,1,1
14036,0,0,0,0
14891,1,1,1,1
27378,1,1,1,1
8337,0,0,0,0
479,0,0,0,0
22654,1,1,1,1
16429,0,0,0,0
30558,1,1,1,1
6529,1,1,1,1
15355,1,1,1,1
1908,0,0,0,0
28430,0,0,0,0
15794,0,0,0,0
28646,1,1,1,1
17957,0,0,0,0
14079,1,1,1,1
8213,1,1,1,1
25241,1,1,1,1
14403,1,1,1,1
20688,1,1,1,1
8219,0,0,0,0
525,0,0,0,0
25968,0,0,0,0
8666,1,1,1,1
7215,1,1,1,1
31257,1,1,1,1
29179,0,0,0,0
14277,0,0,0,0
7075,0,1,1,0
4175,1,1,1,1
12820,1,1,1,1
26092,0,0,0,0
5267,1,1,1,1
13289,0,0,0,0
31612,1,0,1,1
25681,1,1,1,0
684,1,1,1,1
25981,1,1,1,1
8684,1,1,1,1
20925,0,0,0,0
33135,1,1,1,1
33221,0,0,0,0
938,0,0,0,0
26697,0,0,0,0
5328,0,0,1,0
10310,1,1,1,0
32368,1,1,1,1
20189,0,0,1,0
16568,1,1,1,1
18453,1,1,1,1
29523,1,1,1,1
1480,1,1,1,1
6012,1,0,0,1
303,0,0,1,0
3152,1,1,1,1
33639,0,0,0,0
26008,1,1,1,1
10321,0,1,0,0
16150,0,0,0,0
28625,1,1,1,1
16910,0,0,0,0
25606,0,0,0,0
19752,1,1,1,1
9737,0,0,0,0
11148,0,0,0,0
7475,0,0,0,0
90,1,1,1,0
10392,0,1,0,0
4095,1,1,1,1
27493,0,0,0,0
27098,1,1,1,1
15463,0,0,0,0
22277,1,1,1,1
12340,1,1,1,1
3284,1,1,1,1
7969,0,0,0,0
696,1,1,1,0
21197,1,1,1,1
14175,1,1,1,1
23698,1,1,1,1
25310,0,1,1,1
25435,0,0,0,1
13734,0,0,0,0
25443,1,1,1,1
7321,0,0,1,0
12229,1,1,1,1
1544,1,0,1,1
10800,1,1,1,1
22767,0,0,1,0
9005,0,0,0,0
28255,1,1,1,1
31473,0,0,0,0
22065,0,0,0,0
17705,1,1,1,1
22107,0,0,1,0
18944,0,0,1,0
7364,0,1,1,1
6584,1,1,1,0
33688,1,1,1,1
27987,1,0,1,1
30601,0,1,0,0
1315,0,0,0,0
25376,1,1,1,1
20850,0,1,1,1
21020,1,1,1,1
9094,1,1,1,1
15753,0,0,0,0
17396,0,0,0,0
30172,0,0,1,0
13709,0,0,0,0
22279,1,1,1,1
15283,0,1,1,1
2399,1,0,0,1
5745,1,0,1,1
13670,0,0,0,0
23549,1,0,1,1
19876,1,1,1,1
9080,0,0,1,0
4613,1,1,1,0
32370,1,1,1,1
26368,1,0,1,1
14479,0,1,0,0
26066,1,1,1,1
27783,0,1,1,0
1179,1,1,1,1
3977,1,1,1,1
24294,1,1,1,1
15949,0,0,1,0
10267,0,0,0,0
24798,1,1,1,1
11444,1,1,1,1
1343,1,1,1,1
1800,0,0,0,0
17966,0,0,0,0
22110,0,0,0,0
10083,0,0,1,0
17470,1,1,1,1
743,0,1,0,1
9909,0,0,0,0
22106,1,1,1,1
15872,1,1,1,1
25719,1,1,1,1
3229,1,0,1,1
26290,1,1,1,1
30179,0,0,0,0
19609,0,0,0,0
6066,1,1,0,0
19955,1,1,0,1
31553,1,1,1,1
746,1,1,1,1
10857,0,0,0,0
14815,1,0,1,1
10640,1,1,1,1
5276,1,1,1,1
16079,1,1,1,1
21824,1,1,1,1
3568,1,0,0,0
19704,1,1,1,1
31280,0,0,0,1
24398,1,1,1,1
15737,0,1,1,0
9379,0,0,0,0
15554,0,0,0,0
4027,1,1,1,1
2918,1,1,1,1
24721,1,1,1,1
3227,0,0,0,1
12039,1,1,1,1
18622,0,0,0,0
8913,0,0,0,0
8126,0,0,0,0
24814,1,1,1,0
10610,1,1,1,1
31193,1,1,1,1
14544,1,0,1,1
27587,1,1,1,1
25771,0,0,0,0
4012,1,1,1,1
29464,0,0,0,0
16707,0,0,1,1
8742,1,1,1,1
19871,0,0,0,0
33733,1,1,1,1
23909,0,1,0,0
12131,0,0,0,0
3507,0,0,0,0
12407,1,0,1,1
8108,0,0,0,0
11075,1,1,1,1
27535,1,1,1,1
24678,1,1,1,1
3858,1,1,1,1
6450,1,1,1,1
16216,0,0,0,0
3561,1,0,0,1
26419,1,1,1,1
4165,0,0,0,0
17773,1,0,1,0
23665,0,0,0,0
32430,1,1,1,1
23822,1,1,1,1
13129,1,0,1,1
7744,0,0,0,0
3021,1,1,1,1
3027,1,1,1,1
11028,0,0,0,0
30149,1,1,1,1
23406,1,1,1,1
1269,0,1,1,1
19061,1,1,1,1
10104,0,0,0,0
22623,1,1,1,1
4007,0,0,0,0
33214,0,0,0,0
24805,1,1,1,1
25152,1,1,1,0
26640,1,1,1,1
25276,0,0,0,0
24685,0,0,0,0
10477,1,1,1,1
24476,1,1,1,1
29737,0,0,0,0
4508,1,1,1,0
14095,1,1,1,1
27848,1,1,1,1
22773,0,1,1,0
939,1,1,1,1
17194,0,1,1,1
17042,1,1,1,1
27688,0,0,0,0
3128,0,0,0,0
1188,1,1,1,1
9020,0,0,0,0
7864,1,1,1,1
728,0,0,0,0
31296,0,0,0,0
6705,0,0,0,0
7957,0,0,0,0
24040,1,1,1,1
670,1,0,0,0
3948,1,1,1,1
19441,0,0,0,0
8215,1,0,1,1
6861,0,0,0,0
33426,0,1,1,1
31393,0,0,0,0
17561,1,1,1,1
26715,0,0,0,0
16772,1,1,1,0
33340,1,1,1,1
12978,1,0,1,0
506,1,1,1,1
16406,1,1,1,1
6734,0,1,1,0
2824,1,1,1,1
30778,0,0,0,0
18734,0,0,0,0
16096,0,0,0,0
29694,1,1,1,1
29685,1,1,1,1
17939,0,1,1,0
21363,0,0,0,1
11552,0,0,0,0
16259,0,0,0,0
4519,1,1,1,1
6825,1,1,1,1
3066,1,1,1,1
13739,0,0,0,0
15140,1,1,1,1
22644,1,1,1,1
30966,1,1,1,1
13684,0,1,0,1
21732,1,1,1,1
21337,1,1,1,1
27819,0,1,1,0
8276,1,1,1,1
18220,1,1,1,1
31754,1,1,1,1
24634,1,1,1,0
24153,1,1,1,1
12135,1,1,1,1
24064,0,0,0,0
8403,0,0,0,0
32383,0,0,0,0
21716,0,0,0,0
22373,1,1,1,1
27004,1,0,1,0
33163,0,0,0,0
6915,1,1,1,1
20039,0,0,0,0
20374,1,1,1,1
11108,0,0,0,0
24048,1,1,1,1
28128,0,1,0,0
8232,1,1,1,1
5309,0,0,0,0
28762,0,0,0,0
33004,0,0,0,0
31908,1,1,1,1
6342,1,1,1,1
28603,0,0,0,0
7523,0,0,0,0
18524,0,1,0,0
15105,0,0,0,0
10111,1,1,1,1
18764,1,1,1,1
33729,1,1,1,1
28169,1,1,1,1
25791,1,1,1,1
28999,1,1,1,1
14832,0,0,0,0
15884,1,1,1,0
16721,1,1,1,1
2004,1,1,1,1
16940,0,0,0,1
20840,1,1,1,1
17980,1,1,1,1
2843,0,0,0,0
21195,1,1,1,1
30428,0,0,0,0
8975,0,0,0,0
12231,1,0,1,1
15524,0,0,0,0
12504,1,1,1,1
1841,1,1,1,1
2830,1,1,1,0
27034,1,1,1,1
7777,0,0,0,0
8363,1,1,1,1
13906,0,0,0,0
1606,1,1,1,1
29600,0,0,0,0
30005,0,0,0,0
19357,1,1,1,1
16934,1,1,1,1
3581,1,1,1,1
23313,0,1,0,0
25235,1,1,1,1
2325,0,0,0,0
1142,0,0,0,0
14438,1,1,1,1
1349,1,1,1,1
16132,1,1,1,1
8139,0,0,0,0
17785,0,0,0,0
14807,1,0,0,1
444,1,1,1,1
27504,0,0,0,0
12994,1,1,1,1
31347,0,0,0,0
21833,0,0,0,0
32465,1,0,0,1
30343,0,0,0,0
17822,1,1,1,1
6986,1,1,1,1
1639,0,1,1,0
16868,0,0,0,0
14968,1,1,1,1
22698,1,1,1,1
14186,0,0,0,0
28967,1,0,1,1
14682,0,0,0,0
17985,0,0,0,0
734,1,1,1,1
1037,0,1,1,0
15627,0,0,0,0
9197,1,1,1,1
13545,0,0,0,0
3861,1,1,1,1
17485,0,0,0,0
25973,1,1,1,1
13669,1,1,1,1
5616,0,0,0,0
13986,1,1,1,1
27461,1,1,0,1
17573,0,0,0,0
11647,1,0,1,1
2701,0,0,0,0
6356,0,0,0,0
31907,0,1,0,0
21635,0,0,0,0
10384,0,1,0,0
28940,0,0,0,0
5472,1,0,1,1
15055,1,1,1,1
24513,1,0,0,0
22305,0,0,0,0
31994,0,0,0,0
1856,1,1,1,0
23359,0,0,0,0
13403,0,0,0,0
15145,1,1,1,1
30213,1,1,1,1
32181,1,1,1,1
22945,0,1,1,0
32377,0,0,0,0
32033,1,0,1,1
2475,1,1,1,0
13731,0,0,1,0
22424,1,1,1,1
31054,1,0,1,1
27048,0,1,0,0
1270,1,1,1,1
19256,1,1,1,0
12310,0,0,0,0
10761,1,1,1,1
22353,0,0,0,0
29992,0,0,0,0
27963,1,1,1,1
292,1,0,0,1
5451,1,0,1,1
13725,0,0,0,0
17106,0,0,0,0
15810,0,0,0,0
12625,0,0,0,0
31911,0,0,0,0
27538,1,1,1,1
15909,1,1,1,1
25952,0,0,0,0
6135,1,1,1,0
8446,1,1,1,1
19959,0,0,0,0
23606,1,1,1,0
2071,0,0,0,0
33199,0,0,1,1
17993,0,0,0,0
19862,1,0,0,1
28259,0,0,0,0
2788,0,0,0,0
2762,1,1,1,0
7066,0,0,0,0
31421,1,1,1,1
25247,0,0,0,0
2880,1,1,1,1
10900,1,1,1,1
22998,0,0,0,0
32687,1,1,1,1
22656,0,0,1,1
18224,1,1,1,1
27564,1,1,1,1
24921,1,1,1,1
19746,1,0,1,0
28389,1,1,1,1
8375,0,0,0,0
25768,0,0,0,0
32182,0,0,0,0
18533,0,0,0,0
3987,0,0,0,0
24999,0,0,0,0
16900,0,0,1,1
5490,0,0,0,0
21349,1,1,1,1
21965,0,0,0,0
24503,0,0,0,0
31527,0,1,1,0
28357,0,0,0,0
7192,1,1,1,0
30546,0,0,0,0
5062,0,0,0,0
25712,1,0,1,1
9473,1,0,1,1
14031,0,0,0,0
23461,0,0,0,0
28250,0,1,1,0
13965,0,0,0,0
19728,1,1,1,1
19996,1,1,1,1
8643,1,1,1,1
12724,1,1,1,1
20963,0,1,1,0
25509,0,0,0,0
22330,0,0,0,0
12172,1,1,1,0
1162,1,1,1,1
18025,1,1,1,1
22856,0,0,0,0
27479,0,0,0,0
25037,0,0,0,0
2635,0,0,0,0
29653,0,0,0,0
10452,0,0,0,0
19290,0,0,0,0
10636,0,0,0,0
13660,0,0,0,1
24174,1,1,1,1
16021,1,1,1,1
7373,1,1,1,1
21226,0,0,0,0
31039,1,0,1,1
14865,0,0,0,0
4517,0,0,0,0
26636,0,0,0,0
29492,0,1,1,0
32743,1,0,1,1
1755,0,0,0,0
26318,0,1,1,0
4709,0,0,0,0
4444,0,0,0,0
8996,0,0,0,0
23158,1,1,1,1
10082,0,1,1,0
7363,1,1,1,1
23540,0,1,1,0
26717,1,1,1,1
642,1,1,1,1
23031,1,1,1,1
29844,1,1,1,1
26532,0,0,0,0
30728,1,1,0,0
14892,0,0,0,0
29513,0,0,0,0
12593,1,1,1,1
443,0,0,0,0
7657,1,1,1,1
4915,0,1,0,0
8425,1,1,1,1
5495,0,0,0,0
6505,1,1,1,1
29244,0,0,0,0
27099,0,0,0,0
10089,1,1,1,1
33482,0,0,0,0
6603,0,0,0,0
25930,0,0,1,0
9550,0,0,0,0
18770,1,1,1,1
3853,0,0,0,0
17680,0,0,0,0
7623,1,1,1,1
32947,1,1,0,0
4586,0,0,0,0
471,0,0,0,0
21040,0,0,0,0
16482,1,0,1,1
16842,1,1,1,1
27416,1,0,0,0
4269,0,0,0,0
5051,0,0,0,0
3068,1,0,0,0
31568,0,0,0,0
9428,0,0,0,0
7396,1,1,1,1
19325,0,0,0,0
2825,1,1,1,1
26936,1,0,1,1
29029,1,0,1,1
29399,1,1,1,1
10271,0,0,0,0
9212,1,1,1,1
20895,1,1,1,1
13433,0,0,0,0
20349,1,1,1,1
14039,0,0,0,0
13183,1,1,1,1
30651,1,1,1,1
17336,0,0,0,0
8447,1,0,1,1
6088,0,0,0,0
29055,1,1,1,1
17517,0,0,0,0
15994,1,1,1,1
33384,1,0,0,1
14185,1,1,1,1
15286,1,1,1,1
27578,0,0,0,0
12972,0,1,1,0
30600,1,1,1,1
9552,0,0,0,0
25222,1,1,1,1
29085,1,1,1,1
2817,0,0,0,0
14415,0,0,0,0
1867,1,0,1,1
15855,1,1,1,0
30417,1,1,1,1
867,0,0,0,0
6936,1,1,1,1
15436,1,1,1,1
15770,1,0,1,0
3368,1,1,1,1
20513,0,0,0,0
32908,1,1,1,1
26412,1,1,1,1
21463,1,1,1,1
31248,0,0,0,1
15963,0,0,0,0
30540,1,1,1,1
6773,0,0,0,0
12553,1,1,1,1
15128,0,0,0,0
22822,0,0,0,0
13448,0,0,0,0
6829,0,0,0,0
31208,1,1,1,1
14772,1,0,0,1
29888,1,1,1,1
32531,1,0,0,1
26808,0,0,0,0
16525,0,0,0,0
1420,1,1,1,1
6498,1,1,1,1
5633,0,0,0,0
19666,0,0,0,0
22438,0,0,0,0
10553,0,0,0,0
11359,1,0,0,1
20711,0,0,0,0
2543,0,0,0,0
20225,0,0,0,0
27928,0,0,0,0
6401,1,1,1,1
32766,1,1,1,1
30614,1,1,1,1
32067,1,1,0,1
24097,0,0,0,1
11002,0,0,0,0
16681,1,0,0,0
11661,1,1,0,1
19249,1,1,1,1
28555,1,1,1,1
22535,1,1,1,1
31319,1,1,1,1
313,0,1,0,1
23734,1,1,1,1
33507,0,0,0,0
29202,1,1,1,1
215,0,0,0,0
11460,0,0,0,0
23985,0,0,0,0
11297,1,0,0,0
26541,0,0,0,0
14446,1,1,1,1
29754,1,1,1,1
19293,1,1,1,1
30934,1,1,1,1
5325,0,0,0,0
26438,1,1,1,1
1054,0,0,0,0
10697,1,1,1,1
6833,0,0,0,0
16145,0,0,0,0
32045,1,1,1,1
14392,1,1,1,1
27277,1,1,1,1
12651,0,0,0,0
12583,0,0,0,0
18342,0,0,0,0
32252,0,0,0,0
24886,1,1,1,1
7245,1,1,1,1
8883,0,0,0,0
26594,0,1,0,0
2458,0,0,0,0
4958,1,1,1,1
18605,0,0,0,0
32066,0,0,0,0
14823,1,1,1,1
783,0,0,0,0
19091,1,1,1,1
15623,0,0,0,0
24295,0,0,0,0
2569,1,1,1,1
27721,1,1,1,1
8186,0,0,0,1
27123,0,0,0,0
20415,1,1,1,1
11841,0,0,0,0
27113,1,1,1,1
26910,1,0,1,1
33076,0,0,0,0
7285,1,1,1,1
18087,1,1,1,1
6760,0,0,0,1
27553,1,1,1,1
3643,0,0,1,0
14013,1,1,1,1
15289,1,1,1,1
8486,1,0,0,0
23093,0,0,1,0
29727,0,0,0,0
19893,1,1,1,0
32818,1,1,1,1
23182,0,0,0,0
17870,1,1,1,1
9657,0,0,0,0
14943,1,0,1,1
28531,1,0,0,0
29199,0,1,1,0
27933,1,1,1,1
8017,1,1,1,1
20120,0,0,0,0
5019,0,0,0,0
10281,0,1,0,0
9039,1,1,1,1
23830,0,0,1,0
25649,1,1,1,1
24995,0,0,0,0
16976,1,0,1,1
28283,0,0,0,0
13938,0,0,0,0
9471,1,1,1,1
25463,0,0,0,0
21384,1,1,1,1
1020,1,1,1,1
17546,1,1,1,1
21233,1,1,0,0
1796,0,0,0,0
24260,1,1,1,1
31272,0,0,0,0
31539,1,1,1,1
3678,0,1,1,0
804,0,0,0,0
30376,1,1,1,1
23132,0,0,0,0
9394,0,1,1,0
22983,1,1,1,1
6724,0,0,0,0
33167,1,1,1,1
1587,1,1,1,1
31532,0,0,0,0
13490,0,0,0,0
12747,1,1,1,1
9972,1,1,1,1
4704,1,0,0,1
21279,1,1,1,1
745,0,0,0,0
15412,1,1,1,1
4475,1,1,1,1
19966,1,1,1,1
33438,0,0,0,0
3248,1,1,1,1
5698,1,1,0,1
28725,1,1,1,1
14565,1,1,1,1
28102,0,0,0,0
28103,1,1,1,1
13408,0,0,0,0
30996,0,0,0,0
20067,1,1,1,1
25364,1,1,1,1
26126,0,0,0,0
16143,0,0,0,0
9816,1,1,1,0
15290,1,1,1,1
14806,0,0,0,0
33266,1,1,1,1
31418,1,1,1,1
32896,0,0,0,0
30398,1,1,1,1
31864,1,1,0,0
9091,1,1,1,1
16506,0,1,1,0
542,1,1,1,1
27623,1,1,1,1
28209,1,0,0,0
22355,0,0,0,0
4565,1,1,1,1
15018,1,1,1,1
13885,0,0,0,0
1593,1,1,1,1
23472,1,1,1,1
22346,1,0,1,1
8331,1,1,1,1
28799,1,1,1,0
9133,1,1,1,1
29018,0,0,0,0
27923,1,1,1,1
8460,1,1,1,1
25418,0,0,0,0
7249,0,0,0,0
5439,1,1,1,1
21980,0,0,0,0
16933,1,1,1,1
16262,1,1,1,1
18942,0,1,1,1
29164,1,0,1,1
9463,1,1,1,1
2368,0,0,0,0
16961,0,0,0,0
9578,1,1,1,1
15477,1,1,1,1
12351,1,1,1,1
4718,0,0,0,0
12309,0,1,1,1
25852,0,1,1,1
29146,0,0,0,0
23023,0,1,0,0
4669,0,0,1,1
12357,1,1,1,1
27321,0,1,0,0
1473,0,0,0,0
20310,1,1,1,1
2676,1,0,0,0
15700,1,1,1,1
28838,0,1,1,0
19633,1,1,1,1
24136,0,0,0,0
11547,1,1,1,0
21899,1,0,1,1
7765,0,0,0,0
18517,1,1,1,1
12918,1,1,1,1
17228,1,1,1,1
11439,1,1,1,1
24323,0,0,0,0
24640,0,0,0,0
15790,1,1,1,1
30962,0,0,0,0
16653,1,1,1,1
12680,1,1,1,1
539,0,0,0,0
18726,0,0,0,0
15009,1,1,1,1
24444,1,1,1,1
4910,0,0,0,0
1286,0,0,0,0
3671,0,0,0,0
4195,1,1,1,0
26926,1,1,1,1
31430,1,1,1,1
29196,0,0,0,0
1456,1,1,1,1
33730,1,1,1,1
17004,1,0,0,0
16599,0,0,1,0
5927,0,0,0,0
17795,0,0,0,0
14409,1,0,0,0
29028,0,0,0,0
13330,0,0,0,0
28945,1,1,1,1
26651,1,1,1,1
31318,0,0,0,0
16771,0,1,1,0
13104,1,1,1,1
20015,0,1,1,1
25539,1,1,1,1
19635,0,0,0,0
27217,0,0,0,0
21054,1,1,1,1
12645,0,0,0,0
24242,1,1,1,1
18391,1,1,1,1
29910,1,1,1,1
16141,1,0,0,0
20863,1,0,0,1
11313,0,0,0,0
25417,0,0,0,0
9932,0,0,0,0
31660,1,1,1,1
17967,0,0,0,0
3674,1,1,1,1
16097,0,0,1,1
25069,1,1,1,1
2199,0,0,0,0
30052,0,0,1,0
10823,1,1,1,1
1332,1,1,1,1
31687,0,0,0,0
4086,1,1,1,1
7223,1,1,1,0
1931,0,0,0,0
28514,1,1,1,1
16826,1,1,1,1
9745,0,1,1,0
10546,0,0,0,0
2377,0,0,0,0
9634,0,0,0,0
16608,0,0,0,0
19700,0,0,0,0
8730,1,0,0,0
6805,0,0,1,0
33543,1,0,1,1
14398,1,1,1,1
17015,0,0,0,0
9261,1,0,0,1
15418,0,0,0,0
498,0,0,0,0
33574,0,0,0,0
24377,0,0,0,0
15783,1,1,1,0
22442,0,0,1,0
199,0,1,0,0
31385,1,0,1,1
14226,1,1,1,1
26150,0,0,0,0
26323,0,0,0,0
28976,0,0,0,0
10639,1,1,1,1
22923,1,1,1,1
30012,0,1,0,0
1164,1,1,1,1
104,1,1,1,1
2117,0,0,0,0
6027,1,1,1,1
22800,0,0,0,0
28621,1,1,1,1
11619,1,1,1,1
30800,1,1,1,1
11604,1,1,1,0
14156,0,0,0,0
415,1,1,1,1
17673,1,0,0,0
18252,0,1,1,1
23654,1,1,1,1
605,0,0,0,0
25629,0,0,0,0
10032,1,1,1,1
10052,1,1,1,1
23711,0,0,0,0
2182,1,1,1,1
28208,1,1,1,1
3140,1,0,1,0
10219,1,0,0,0
25894,0,0,0,0
18460,1,1,1,1
11316,1,1,1,1
30327,1,1,1,1
27960,0,0,0,0
8780,1,1,1,1
10183,0,0,0,0
20868,0,0,0,0
10605,1,0,1,1
24312,1,1,1,1
22591,1,0,1,1
13587,1,1,1,1
15329,1,0,0,1
6173,0,0,0,0
24209,0,0,0,0
33504,1,1,1,1
17301,1,1,1,1
1203,1,1,1,1
30496,0,0,0,0
6060,1,1,1,1
32198,1,1,1,1
29879,0,0,0,0
26473,1,0,1,0
29284,1,1,1,1
12078,1,1,1,0
14548,1,1,1,1
26340,0,0,0,0
28233,1,1,1,1
10048,1,1,0,1
5261,1,1,1,1
26094,1,1,1,1
32565,1,1,1,1
12508,0,0,0,0
29674,0,0,0,0
28327,0,0,0,0
19348,1,1,1,1
11038,0,0,0,0
28938,0,1,0,0
3570,0,0,0,0
232,0,1,1,1
25287,1,1,1,1
11945,0,1,0,0
4481,1,0,1,1
30103,1,1,1,1
20408,0,0,0,0
5760,0,0,0,0
16612,0,0,0,1
11742,1,1,1,1
16843,1,1,1,1
32163,1,1,1,1
12217,0,0,0,0
13991,1,1,1,1
2781,0,0,0,0
7511,0,0,0,0
19313,0,1,0,0
8127,1,1,1,0
14581,0,0,0,1
6593,1,1,1,1
33605,0,0,0,0
18979,1,0,0,1
5923,1,1,1,1
23974,0,0,0,0
21878,1,1,1,1
24193,0,0,0,0
2201,1,1,1,1
17755,0,1,1,1
24610,0,0,0,0
4117,0,0,0,0
9202,0,0,0,0
11378,0,1,1,0
3175,0,0,0,0
19180,0,1,1,1
20172,0,0,0,0
6657,1,1,1,1
12377,1,1,1,1
14184,0,0,0,0
29672,1,0,1,1
10149,1,1,1,1
28924,1,1,1,1
29649,1,1,1,1
15914,0,0,0,0
13698,0,0,0,0
29794,0,0,0,0
2192,1,1,1,1
25822,1,1,1,1
14093,0,1,1,0
24070,0,0,0,0
3328,0,0,0,0
11689,1,1,1,0
10166,1,1,1,1
22837,1,1,1,1
880,1,0,0,1
30560,0,0,0,0
16954,1,1,1,1
26623,1,0,1,1
19992,1,1,1,1
32535,0,0,0,0
15850,0,0,0,0
28218,0,0,0,0
30870,0,0,0,0
12558,1,1,1,0
10118,1,1,1,1
16350,1,1,1,1
18322,1,1,1,1
17489,0,0,0,0
11112,1,1,1,1
8726,0,0,0,0
27837,0,1,0,0
7729,1,1,1,1
14217,0,0,0,0
3897,1,1,1,1
33285,1,1,1,1
31246,1,1,1,1
3930,0,0,0,0
28234,0,0,0,0
141,1,1,1,1
23032,1,1,1,1
2489,1,0,1,0
21161,1,0,1,1
27962,1,1,1,1
5284,0,0,0,0
4666,1,1,1,1
27832,1,1,1,1
5915,1,1,1,0
26922,1,1,1,1
27546,1,1,1,1
16574,1,1,1,0
16815,1,1,1,1
18891,1,1,1,1
15441,0,0,0,0
17724,1,1,1,1
4453,1,1,1,1
31068,0,1,1,0
18841,1,1,1,1
28105,1,1,1,1
20093,0,0,0,0
21828,1,0,1,1
24630,0,0,0,0
3326,0,0,0,0
30204,0,0,0,0
21647,1,1,1,1
24859,0,0,0,0
23046,0,0,0,0
5311,1,1,1,1
16024,1,1,1,1
14178,1,1,1,1
8537,0,0,0,0
